회사명,주식,혼합주식,혼합채권,채권,투자계약,재간접,단기금융,파생형,부동산,실물,특별자산,혼합자산,기업성장,기관전용 사모펀드,투자일임기타,합계,위탁운용,전일대비,전년대비
한미글로벌투자운용,0,0,0,0,0,0,0,0,0,0,0,12906428583,0,0,0,12906428583,0,6203132,6626664680
한백자산운용,0,0,0,0,0,0,0,0,0,0,0,14409539928,0,0,0,14409539928,0,-1002095,430400499
한스프라임자산운용,0,0,498941009,0,0,0,0,0,0,0,0,10185658091,0,0,0,10684599100,0,-2600592,-2290048876
한앤파트너스자산운용,0,6033101837,15784499294,30065616450,0,0,0,17046392493,0,0,0,0,0,0,0,68929610074,0,359466601,2712771945
한일퍼스트자산운용,0,3192433355,1230429309,2374642951,0,0,0,0,7567146581,0,0,14247309179,0,0,0,28611961375,0,-3122196,-12329772175
한화인베스트먼트,0,0,0,0,0,0,0,0,14382911813,0,0,0,0,0,0,14382911813,0,-4389038,12911635294
한화자산운용,20220726835162,357552673519,1397062002467,61793700395762,0,7838207923721,11951867458088,2261661996882,3344657405915,0,12628062958964,1553244890175,0,88222220553,535420663892,123970387425100,0,1017782861569,5187114514654
해디브자산운용,0,0,0,0,0,0,0,0,0,0,0,81731663999,0,0,0,81731663999,0,1078977617,28947855497
허브자산운용,342960759,0,0,0,0,0,0,0,7186805398,0,0,0,0,0,0,7529766157,0,455393,1078927745
헤리티지자산운용,35095555244,0,0,0,0,0,0,0,171178313891,0,0,17014993918,0,0,0,223288863053,0,-4385382,-113538914740
혁신자산운용,0,46190699914,18939159100,0,0,0,0,0,0,0,0,26912776179,0,0,0,92042635193,0,-355561152,-18728014668
현대얼터너티브,0,0,0,0,0,0,0,0,206472728031,0,58151615179,0,0,0,0,264624343210,0,36141162,68657874583
현대인베스트먼트자산운용,1436045406248,81283033508,113527474755,10594798225931,0,87200927626,3403412976530,632641034457,3530351569484,0,6549449012499,2321250949982,0,421692000000,0,29171652611020,0,130901587959,3865808380351
현대자산운용,802229556705,57610622459,16483509432,632191090529,0,270955596652,1547544706245,100176763334,1305868000185,0,523731790897,307726811388,0,0,88553311086,5653071758912,0,-34875852330,-1242644048040
현대하임자산운용,0,0,0,0,0,24673764677,0,0,147255283243,0,0,0,0,0,0,171929047920,0,54266610,119991751494
화인자산운용,0,0,0,0,0,0,0,0,84220001673,0,12624319157,535308385709,0,0,0,632152706539,0,1070908875,-44154600279
황소자산운용,58951800099,0,9711798614,0,0,0,0,0,0,0,0,454768356934,0,0,0,523431955647,0,18117107332,356977614669
휴먼앤드브릿지자산운용,0,0,1298084182,0,0,0,0,0,0,0,0,24335607508,0,0,0,25633691690,0,-75218119,-20330904811
흥국자산운용,823499261292,64286404596,399390011501,30730552331126,0,4973492867178,3351844542389,727109608248,358172472385,0,2492644178124,408673756795,0,0,0,44329665433634,0,539641202329,1935661592445
히스토리자산운용,0,0,0,0,0,0,0,0,0,0,0,10443607270,0,0,0,10443607270,0,-12155092,9919813849
DS투자증권,0,0,0,1406679914981,0,0,0,0,48284265627,0,0,2762886587,0,0,0,1457727067195,0,3204310966,580628273791
IBK투자증권,0,3056484570,9233980810,0,0,0,0,164090868080,27712987948,0,23365033709,83108060279,0,0,0,310567415396,0,1173477212,-56025720992
KB증권,0,0,0,0,0,0,0,0,0,0,0,2011594381,0,0,0,2011594381,0,-9922198,2011594381
PEI korea M&A,0,785846372,0,0,0,0,0,0,0,0,0,0,0,0,0,785846372,0,0,1
교보증권,824630562,0,31175889196,281641212108,0,30019431588,0,0,26507484,0,0,6881691091,0,0,0,350569362029,0,82565026,-1139153575172
리딩투자증권,31164594486,0,91265945645,420918615065,0,0,0,0,70750340575,0,20594623140,77686702592,0,0,0,712380821503,0,228672903,-42614021792
신영증권,0,0,57146471135,0,0,2446862660,0,0,0,0,0,502965524184,0,0,0,562558857979,0,3763475461,244411171255
신한투자증권,0,0,0,2837925678592,0,0,0,0,0,0,0,0,0,0,0,2837925678592,0,-1063365207,-10804465207
제너시스투자자문,-2566190,14284524,0,0,0,0,0,0,0,0,0,0,0,0,0,11718334,0,90,23159
케이프투자증권,0,0,14598112957,0,0,0,0,247783797698,0,0,0,0,0,0,0,262381910655,0,464140742,62931102648
코리아에셋투자증권,0,46140470226,23491692786,0,0,0,0,0,133208622840,0,0,5939241742,0,0,0,208780027594,0,-213485173,-70012645621
한국투자증권,0,0,0,972815331166,0,0,0,0,0,0,0,10210211191,0,0,0,983025542357,0,-189386171,609046347467
홍익인간사모기업인수증권투자회사,7172433095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7172433095,0,-48005801,-308581977
