회사명,주식,혼합주식,혼합채권,채권,투자계약,재간접,단기금융,파생형,부동산,실물,특별자산,혼합자산,기업성장,기관전용 사모펀드,투자일임기타,합계,위탁운용,전일대비,전년대비
티아이자산운용,1842059743,0,5009989013,0,0,0,0,0,0,0,0,11749008232,0,0,44480322335,63081379323,0,0,-27075190297
티엘자산운용,635568487,7400333445,7100000000,0,0,0,0,0,0,0,0,10773205844,0,0,0,25909107776,0,0,-6600272272
파레토자산운용,21210117749,0,0,0,0,0,0,0,0,0,0,3301763718,0,0,0,24511881467,0,0,-19805658402
파로스자산운용,1959173052,31566745298,99269726702,0,0,0,0,0,0,0,0,41332244121,0,0,0,174127889173,0,0,42955762473
파이브트리자산운용,7116304714,0,1327230606,0,0,0,0,0,0,0,0,36589668449,0,0,0,45033203769,0,0,4055659680
파이어스톤자산운용,0,0,0,0,0,0,0,0,0,0,0,17349538218,0,0,0,17349538218,0,0,1900619135
파인밸류자산운용,0,137571817456,47063691037,0,0,0,0,0,0,0,0,92942883383,0,0,0,277578391876,0,493898282,-99992008806
파인스트리트자산운용,0,0,0,0,0,3485342969321,0,0,184800000000,0,5407056749885,0,0,0,0,9077199719206,0,5699526953,989719398771
파인앤파트너스자산운용,0,0,0,0,0,18200000000,0,0,139000000000,0,0,4000000000,0,0,0,161200000000,0,0,4000000000
파인트리자산운용,0,0,0,0,0,0,0,0,1284876354317,0,0,1352758281903,0,547957711888,0,3185592348108,0,0,-119976236375
퍼시픽브릿지자산운용,0,20013637661,0,26090607662,0,7118706771,0,0,0,0,0,20643268059,0,0,0,73866220153,0,13530360,-571595407
퍼시픽자산운용,4964071919,0,0,5878779904,0,65948996942,0,0,3436675736373,0,0,63500000000,0,0,0,3576967585138,0,295011667,299557923156
페블스톤자산운용,0,0,0,0,0,0,0,0,1088269821385,0,0,0,0,0,0,1088269821385,0,0,47506815557
페블즈자산운용,0,0,0,0,0,579723543,0,0,0,0,11512656134,70203969302,0,0,0,82296348979,0,0,-513904116
페어웨이자산운용,5000000000,1441934490,21799883008,0,0,0,0,0,0,0,0,10000000000,0,0,0,38241817498,0,0,-10710601422
페트라빌자산운용,0,0,0,0,0,0,0,0,207710000000,0,0,1354249387,0,0,0,209064249387,0,0,115872436725
페트라자산운용,358117479511,0,0,0,0,0,0,4790438501,0,0,0,15264108221,0,0,0,378172026233,0,14395583,96950228585
포도자산운용,0,9594220343,0,0,0,0,0,0,0,0,0,0,0,0,0,9594220343,0,0,-7672181144
포레스트자산운용,94661520736,0,0,0,0,0,0,4631946888,0,0,0,13938242380,0,0,0,113231710004,0,0,-3306999487
포렉스자산운용,0,0,1000000000,0,0,0,0,0,0,0,0,4127783872,0,0,0,5127783872,0,0,-229038915
포스트자산운용,24030000000,0,0,0,0,0,0,0,150980802545,0,15000000000,133556423360,0,0,0,323567225905,0,0,136481660941
포어모스트자산운용,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2871593524,-5772352612
포커스자산운용,0,16298456328,0,0,0,0,0,0,0,0,0,149289887184,0,0,0,165588343512,0,0,-101543782397
포트코리아자산운용,0,0,0,0,0,0,0,278770284027,20816056659,0,0,145801917387,0,0,0,445388258073,0,0,-99614765709
폴라리스자산운용,0,0,0,0,0,0,0,0,0,0,0,995253,0,0,0,995253,0,0,-9251799
푸른파트너스자산운용,0,55355365268,25184675333,0,0,13308878194,0,0,28095551480,0,0,420889634537,0,0,0,542834104812,0,0,232474513
프라임자산운용,14589708666,19999957553,0,0,0,0,0,0,0,0,0,62269406129,0,0,45266100000,142125172348,0,536912752,10819625764
프라핏자산운용,50026452400,27051130683,33909727785,0,0,11405047581,0,0,0,0,0,10785641751,0,0,0,133178000200,0,0,3392288280
프레스토자산운용,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-51857873025
플랫폼파트너스자산운용,16410014571,3268800898,6343891028,0,0,141665722968,0,0,0,0,1164896600929,228387274233,0,0,0,1560972304627,0,0,-66520239670
플러스자산운용,22085159175,40093266937,185012051453,753732447410,0,0,10794448784734,8421568633,131988242763,0,60000000000,0,0,0,0,11995781521105,0,44524460132,5835858754806
피나클자산운용,0,0,0,0,0,0,0,0,113953828191,0,0,14500000000,0,0,0,128453828191,0,0,57953828191
피데스자산운용,785257491227,0,0,0,0,5675672585,0,0,0,0,80632931974,103840814034,0,0,0,975406909820,0,85502555,-75313190590
피델리티자산운용,95637541914,0,0,0,0,2871899802961,0,0,0,0,0,0,0,0,0,2967537344875,0,-15234439170,-660498914700
피보나치자산운용,0,13667771729,5162463693,0,0,15240000000,0,0,0,0,0,142942697894,0,0,0,177012933316,0,0,50778489270
피아이에이자산운용,0,0,0,0,5300000000,7683054154,0,0,396584746653,0,3892245568,2500036005,0,0,0,415960082380,0,0,-80165447956
피앤케이자산운용,0,10403779888,0,0,0,0,0,0,7000000000,0,0,10103805027,0,0,0,27507584915,0,0,5245179967
피에스자산운용,31300000000,0,0,10000000000,0,0,0,0,0,0,0,1131441551,0,0,0,42431441551,0,0,7744522939
피에이씨엠자산운용,0,0,40000000000,0,0,0,0,0,80696037014,0,0,10100000000,0,0,0,130796037014,0,0,76910569589
피티알자산운용,50945859915,1832727467,37483403649,0,0,381074767,0,973554749,0,0,0,88212310378,0,0,0,179828930925,0,0,36099551569
하나대체투자자산운용,0,0,0,0,0,0,0,41000000000,7674141212759,0,4518381144490,30136623978,0,418391836962,0,12682050818189,0,11992231654,-88274030741
하나자산운용,3786050326854,434678820033,1428986146372,7144699008590,0,4200060156826,20691721943830,284268800351,39671305946,0,430161586167,171037499946,0,0,0,38611335594915,0,1372840388168,4593883785226
하베스트자산운용,0,0,0,0,0,0,0,0,0,0,0,9765333300,0,0,0,9765333300,0,0,848628688
하우자산운용,0,51528229089,71927130900,0,0,45120104379,0,0,34964908840,0,0,43110595257,0,0,0,246650968465,0,0,-6165563382
하이즈에셋자산운용,0,0,0,17771194605,0,0,0,0,0,0,0,39626511494,0,0,0,57397706099,0,0,4539262825
한강에셋자산운용,0,0,0,0,0,24173723071,0,0,417805563789,0,1471162579607,366355012,0,0,0,1913508221479,0,0,147235115070
한국교통자산운용,0,0,0,0,0,0,0,0,0,0,928451763168,0,0,0,0,928451763168,0,1802765279,3826029973
한국대성자산운용,397989874,0,0,0,0,0,0,0,0,0,0,1320189467,0,0,0,1718179341,0,0,-5638731471
한국대안투자자산운용,35182816458,21910120112,0,0,0,0,0,0,33114483193,0,108465222,22685440290,0,0,0,113001325275,0,0,6518348863
한국대체투자자산운용,0,66449835021,0,0,0,0,0,0,288292120000,0,0,6438208543,0,0,0,361180163564,0,0,44992147661
한국성장금융투자운용,0,2483542403782,0,0,0,0,0,0,0,0,0,5914095439155,0,0,0,8397637842937,0,28057731380,746129039930
한국채권투자운용,0,11667980302,11793657012,409526558086,0,0,0,0,0,0,0,3349753697,0,0,0,436337949097,0,0,-103971177152
한국투자리얼에셋운용,0,0,0,0,0,109432164040,0,767670370444,2670127568770,0,1575883003929,4093098488860,0,0,0,9216211596043,0,0,488103012759
한국투자밸류자산운용,1917183037763,54193479838,833972544296,39993366618,0,462823920000,0,0,0,0,0,895356361702,0,0,0,4203522710217,0,-593591929,157799006556
한국투자신탁운용,30135173471488,1485095499875,2996516187201,23748915663467,0,10084896623976,10875808924316,3513175151620,19869693584,0,3990112393279,8124901393002,0,0,0,94974465001808,0,478558609555,13597260009767
한미글로벌투자운용,0,0,0,0,0,0,0,0,0,0,0,12920544953,0,0,0,12920544953,0,0,6622723842
한백자산운용,0,0,0,0,0,0,0,0,0,0,0,13992767237,0,0,0,13992767237,0,0,604482937
한스프라임자산운용,0,0,482974829,0,0,0,0,0,0,0,0,10221089284,0,0,0,10704064113,0,0,-1322848142
한앤파트너스자산운용,0,6336066773,16017137904,30000000000,0,0,0,14101291629,0,0,0,0,0,0,0,66454496306,0,0,8523419000
한일퍼스트자산운용,0,3000104014,1684438752,2150025311,0,0,0,0,7200000000,0,0,25493503580,0,0,0,39528071657,0,0,-10510532590
한화인베스트먼트,0,0,0,0,0,0,0,0,36639898440,0,0,0,0,0,0,36639898440,0,0,35168620394
한화자산운용,14648163809418,312118630178,1267446246637,60813426128719,0,6246157591119,11797465866696,2063840212046,3932822774608,0,11797947051257,1551750240171,0,88222220553,490938719893,115010299491295,0,594603436159,10342039120957
해디브자산운용,0,0,0,0,0,0,0,0,0,0,0,60657447575,0,0,0,60657447575,0,0,11300951110
허브자산운용,350000000,0,0,0,0,0,0,0,7000000000,0,0,0,0,0,0,7350000000,0,0,1131704962
헤리티지자산운용,33899499980,0,0,0,0,0,0,0,266674031832,0,0,16976335697,0,0,0,317549867509,0,0,-39151700834
혁신자산운용,0,47878612099,20000000000,0,0,0,0,0,0,0,0,26816303066,0,0,0,94694915165,0,0,28794067274
현대얼터너티브,0,0,0,0,0,0,0,0,206901283966,0,58049825966,0,0,0,0,264951109932,0,0,68070355476
현대인베스트먼트자산운용,363358752408,98028862238,106661317612,10845804208071,0,75420299640,3348000675115,733340418752,4778743343166,0,5943079474684,2051917140606,0,421692000000,0,28766046492292,0,89363768215,3590029969063
현대자산운용,501805337759,47988736051,6713176399,701017510025,0,256513598867,1538764743902,206892183085,1537151692829,0,594622868392,334166103538,0,0,40340108791,5765976059638,0,-47875018788,-1153307107205
현대하임자산운용,0,0,0,0,0,26000000000,0,0,150900000000,0,0,0,0,0,0,176900000000,0,0,121600000000
화인자산운용,0,0,0,0,0,0,0,0,78133633585,0,9917115400,539588966098,0,0,0,627639715083,0,0,-36015000783
황소자산운용,67784116311,0,7542527945,0,0,0,0,0,0,0,0,206038254908,0,0,0,281364899164,0,131211211,195708737083
휴먼앤드브릿지자산운용,0,0,1321120997,0,0,0,0,0,0,0,0,25192694746,0,0,0,26513815743,0,0,-19269930021
흥국자산운용,495218186098,45995235069,338311412094,43601229910559,0,5024518872059,3324100982244,857100756749,418179836873,0,2627585799348,421231432762,0,0,0,57153472423855,0,465273573132,6365219607385
히스토리자산운용,0,0,0,0,0,0,0,0,0,0,0,10682125152,0,0,0,10682125152,0,0,10217082414
DS투자증권,0,0,0,1457487730569,0,0,0,0,62768101457,0,0,2662041463,0,0,0,1522917873489,0,0,602998751284
IBK투자증권,0,3893228721,9129130136,0,0,0,0,259945271252,26230013814,0,12036522944,94960192573,0,0,0,406194359440,0,0,-38573858003
KB증권,0,0,0,0,0,0,0,0,0,0,0,2160281974,0,0,0,2160281974,0,0,2160281974
PEI korea M&A,0,2700000000,0,0,0,0,0,0,0,0,0,0,0,0,0,2700000000,0,0,0
교보증권,392696188,0,30652839658,279972541898,0,29588898878,0,0,4699875660,0,0,39381127938,0,0,0,384687980220,0,0,-1139917747155
리딩투자증권,44864686633,0,87079950742,415998312852,0,0,0,0,79438969923,0,16881188119,77124024285,0,0,0,721387132554,0,0,-21905607266
신영증권,0,0,50745664922,0,0,2929463921,0,0,0,0,0,416513034484,0,0,0,470188163327,0,0,202098206689
신한투자증권,0,0,0,2795647884566,0,0,0,0,0,0,0,0,0,0,0,2795647884566,0,0,-3128057092
제너시스투자자문,4116354982,104832858,0,0,0,0,0,0,0,0,0,0,0,0,0,4221187840,0,0,0
케이프투자증권,0,0,14375592725,0,0,0,0,227346387572,0,0,0,0,0,0,0,241721980297,0,0,42270134119
코리아에셋투자증권,0,45863706147,24034696453,0,0,0,0,0,130696263735,0,0,19350897438,0,0,0,219945563773,0,0,-67351582710
한국투자증권,0,0,0,970830920387,0,0,0,0,0,0,0,9999800020,0,0,0,980830720407,0,0,605506899375
홍익인간사모기업인수증권투자회사,7585829407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7585829407,0,0,0
